sample	unclassified-seq_ERR9709202.sort.minq20	unclassified-seq_ERR9709203.sort.minq20	unclassified-seq_ERR9709204.sort.minq20	unclassified-seq_ERR9709206.sort.minq20	unclassified-seq_ERR9709208.sort.minq20	unclassified-seq_ERR9709209.sort.minq20	unclassified-seq_ERR9709210.sort.minq20	unclassified-seq_ERR9709211.sort.minq20	unclassified-seq_ERR9709212.sort.minq20	unclassified-seq_ERR9709213.sort.minq20	unclassified-seq_ERR9709214.sort.minq20	unclassified-seq_ERR9709215.sort.minq20	unclassified-seq_ERR9709216.sort.minq20	unclassified-seq_ERR9709217.sort.minq20	unclassified-seq_ERR9709218.sort.minq20	unclassified-seq_ERR9709219.sort.minq20	unclassified-seq_ERR9709220.sort.minq20	unclassified-seq_ERR9709221.sort.minq20	unclassified-seq_ERR9709224.sort.minq20	unclassified-seq_ERR9709225.sort.minq20	unclassified-seq_ERR9709226.sort.minq20	unclassified-seq_ERR9709227.sort.minq20	unclassified-seq_ERR9709228.sort.minq20	unclassified-seq_ERR9709230.sort.minq20	unclassified-seq_ERR9709231.sort.minq20	unclassified-seq_ERR9709234.sort.minq20	unclassified-seq_ERR9709235.sort.minq20	unclassified-seq_ERR9709236.sort.minq20	unclassified-seq_ERR9709238.sort.minq20	unclassified-seq_ERR9709240.sort.minq20	unclassified-seq_ERR9709241.sort.minq20	unclassified-seq_ERR9709242.sort.minq20	unclassified-seq_ERR9709243.sort.minq20	unclassified-seq_ERR9709244.sort.minq20	unclassified-seq_ERR9709245.sort.minq20	unclassified-seq_ERR9709246.sort.minq20	unclassified-seq_ERR9709247.sort.minq20	unclassified-seq_ERR9709248.sort.minq20	unclassified-seq_ERR9709249.sort.minq20	unclassified-seq_ERR9709251.sort.minq20	unclassified-seq_ERR9709252.sort.minq20	unclassified-seq_ERR9709253.sort.minq20
unclassified-seq_ERR9709241.sort.minq20	0.005524899531851535	0.01401999229733708	0.009801583468397435	0.010702403049466347	0.010757115983286991	0.0058000780581419775	0.005553627438123154	0.011260257248472683	0.005655979159160496	0.005723640606972502	0.011766728044054653	0.010982832764587225	0.005894411594219107	0.005755219390705113	0.005853881805451655	0.013250624253760002	0.012287740192629903	0.005587574837311093	0.005640043604058009	0.005937018777914527	0.0057594368989043465	0.005782460816901258	0.005773192422190099	0.01639215256375759	0.00581050234843572	0.005780133983605218	0.0058434564521587795	0.011884164427504618	0.005694556217639146	0.0058189894377174145	0.0	0.005846308697397329	0.005813162891009638	0.005843101229962788	0.005687118914875611	0.005847844296196114	0.011060870815428059	0.010835502741037839	0.011584010926412036	0.0021678893584536896	0.005555273308735953	0.01212102731873066
unclassified-seq_ERR9709242.sort.minq20	0.005732409106078862	0.014084844829888477	0.009910118069360485	0.01072666737926009	0.010795125707744435	0.0058958836923184155	0.005695770486307761	0.011284626559557531	0.005764673425244338	0.005812023562354107	0.011690183195672166	0.010931420929153668	0.0058403686411693245	0.0057937255025700685	0.0058441752464795105	0.013143323556514153	0.012166476510287572	0.005612001234603703	0.005759086445692452	0.005850795786019436	0.00586480133286027	0.00579202711257043	0.0058993116954947356	0.01626521652853785	0.0058506271823765	0.005870519834803245	0.005928158655055582	0.01187919317999897	0.0058276351829789075	0.00581954443955901	0.005846308697397329	0.0	0.00577532738528197	0.005789844960253587	0.00569952628256587	0.005828343522476076	0.011023997155275023	0.010764255461530814	0.011577063590053949	0.002058501141835256	0.005734673417289504	0.012091742598379529
unclassified-seq_ERR9709243.sort.minq20	0.005735306168992427	0.014069719839376882	0.009849413037539057	0.010709866613584862	0.010719862993276541	0.00583749859425009	0.005693784701536253	0.011264108630563041	0.005685560485312657	0.00580196945613165	0.011690954064878079	0.010931521185775228	0.0058329560229499755	0.005786233605632463	0.005781461040438085	0.013084866830180841	0.01209371407565829	0.0056360778361412844	0.005700560351386885	0.00585589105322859	0.005805544913173977	0.005781459730105687	0.005926284951364713	0.016276011414707026	0.005885321839760427	0.005839508637912494	0.005892748520315627	0.011834570946476664	0.0057831584521470525	0.005739788764936193	0.005813162891009638	0.00577532738528197	0.0	0.0057992731782446905	0.005673598518303846	0.005826858662227097	0.010968080786952439	0.010842667275590578	0.011549774110961253	0.0019762657385556937	0.005674783102351255	0.012056271788841721
unclassified-seq_ERR9709244.sort.minq20	0.005765290798617317	0.01409342199455943	0.00992010330624793	0.010821163535976841	0.010833599970613728	0.005879299368349078	0.005686735343583438	0.011404641720315967	0.005752254404614687	0.0058118284026115186	0.011778405502794298	0.011025474244728217	0.005809195537606171	0.005793142260856476	0.005824573623997686	0.013216018048948008	0.012210899724107493	0.0055892243602415626	0.005693269935525658	0.005860035246027628	0.005810572877783526	0.005823289208334637	0.005917398800844298	0.016430434588302845	0.005894700385455254	0.005886344839790336	0.005925075257318113	0.011902314471690434	0.005793908742988352	0.00583589936329032	0.005843101229962788	0.005789844960253587	0.0057992731782446905	0.0	0.0056232125211221895	0.005816952103109396	0.011005547612832567	0.010659914353880251	0.011622075057439174	0.0022656528767404094	0.005665587453455023	0.012165143584226934
unclassified-seq_ERR9709245.sort.minq20	0.005523706122897987	0.013990631434231737	0.009858307790207466	0.010761265053253699	0.01075869078609304	0.005731922966374814	0.005533246446520312	0.011334242531170435	0.005534668045820923	0.005618551121441051	0.011755152003144587	0.010944847795953838	0.005692775842695452	0.005691067318622567	0.00564795837661991	0.01319615100176219	0.012163727974815464	0.005457574075851568	0.0054625788259911046	0.0057645398506758205	0.0056111564768104305	0.005637122816537943	0.005704184149705749	0.0164379828975324	0.00574107992276407	0.005743942784510736	0.005765044825416732	0.01194009980400823	0.005640251838472832	0.005648195137311185	0.005687118914875611	0.00569952628256587	0.005673598518303846	0.0056232125211221895	0.0	0.005748475227289385	0.01096669415171403	0.010527041001602733	0.011614242282238063	0.00219726265827469	0.005532013095864152	0.012146082213484899
unclassified-seq_ERR9709246.sort.minq20	0.005819367275270104	0.014043388984098182	0.009803710751145056	0.010663053034543513	0.010670961035716187	0.0058586438368580795	0.005719655245332578	0.011288453011258581	0.005805035657199142	0.005852822740251562	0.01157066052845368	0.010854656693983333	0.005879355621897675	0.0058478702836674	0.005854897705589557	0.013028696252651017	0.012021146710569197	0.005718497798434141	0.005766562800025632	0.005912043104161935	0.005864272728129949	0.005799637039072714	0.005947869158855701	0.016041941729755704	0.005927365268387108	0.005894303333929263	0.005955794979160656	0.011711093896767166	0.005832538426494227	0.00588425056953934	0.005847844296196114	0.005828343522476076	0.005826858662227097	0.005816952103109396	0.005748475227289385	0.0	0.010875668480169631	0.010605091899367536	0.011481648981925607	0.0019427668450107127	0.005669977314611385	0.012003568658214836
unclassified-seq_ERR9709247.sort.minq20	0.01104196683954739	0.017094514032747865	0.014013707869250824	0.014832076465790323	0.014906686195414243	0.011017075512367969	0.010900646975523287	0.015323375895927582	0.011013455994283716	0.011015999369740404	0.01555698877901912	0.01483296382480348	0.011070755558386547	0.010993027375285513	0.011068454508172176	0.016929879266541215	0.016123808390090644	0.010997653503056037	0.011043163060894368	0.011010944443097914	0.011060545180607173	0.01102106568546668	0.011188432760458666	0.019412596246039637	0.010985719468045274	0.011101073557966079	0.011047444524669214	0.01575578029409419	0.011012088924156616	0.011036258807559762	0.011060870815428059	0.011023997155275023	0.010968080786952439	0.011005547612832567	0.01096669415171403	0.010875668480169631	0.0	0.01370430399171707	0.015520163566494327	0.006639481380767309	0.010822455854142432	0.015909151017326373
unclassified-seq_ERR9709248.sort.minq20	0.010526878796734862	0.013258235832482423	0.012455105164719149	0.013370012003135479	0.013584284822781845	0.01059390666432336	0.010267158142832078	0.01401909165899795	0.010402210509454002	0.010427072803641413	0.013938075683762596	0.013306713757187283	0.01084946845905721	0.010716876709564671	0.010854817297847874	0.01553742580725026	0.014746621495948742	0.011051199438107395	0.010437508791733774	0.010779841611985974	0.010752512338939924	0.01071554711490208	0.010816383061178936	0.014474846531803975	0.010346392359195322	0.010627621149502886	0.010686050642036093	0.014179468953680496	0.01060759220127594	0.01064748348451372	0.010835502741037839	0.010764255461530814	0.010842667275590578	0.010659914353880251	0.010527041001602733	0.010605091899367536	0.01370430399171707	0.0	0.013998633803788851	0.005908648728469523	0.010239593404863467	0.014457302479926604
unclassified-seq_ERR9709249.sort.minq20	0.011608263730715884	0.017515099345530083	0.014490314893715661	0.015280902123633644	0.015373400442190488	0.011414757470979087	0.011501769352702973	0.015751899808089664	0.011539355188638023	0.011461498950330884	0.01595714913570101	0.015320008507039073	0.011659077191435663	0.011571092998675647	0.011687789845375107	0.017503866984747152	0.016646505617915475	0.011599541964620763	0.011475019640317274	0.011567207723074735	0.011610544076580132	0.011578638312755962	0.011652191861058814	0.01976597986759443	0.011402892403140297	0.011526182982522837	0.011637724752135203	0.01618970161438449	0.011435051354900971	0.011611531471006353	0.011584010926412036	0.011577063590053949	0.011549774110961253	0.011622075057439174	0.011614242282238063	0.011481648981925607	0.015520163566494327	0.013998633803788851	0.0	0.0071533795290459334	0.01132423122947901	0.016326510807313954
unclassified-seq_ERR9709251.sort.minq20	0.0022080122702076155	0.00862726946590786	0.005598297957329801	0.006442836791161977	0.0064268321284013386	0.0018893150177731188	0.0021050628199019705	0.006922818494082605	0.00218123095546896	0.002117481732728299	0.007249165645371702	0.006621594461249991	0.002165152012188476	0.0021754341046159587	0.002158000312619812	0.008717595564298075	0.00787447170708222	0.0019264152355489284	0.00210368381679793	0.0020815695535711942	0.002154598892321502	0.0021123379537211218	0.002127512084573624	0.012125715294945882	0.0021251533504554887	0.002000523980042357	0.0021172971728615764	0.007458664593687603	0.001982491263609165	0.0021843014119662385	0.0021678893584536896	0.002058501141835256	0.0019762657385556937	0.0022656528767404094	0.00219726265827469	0.0019427668450107127	0.006639481380767309	0.005908648728469523	0.0071533795290459334	0.0	0.001987532273869941	0.0074596599817976506
unclassified-seq_ERR9709252.sort.minq20	0.005478644933653243	0.013681954735975888	0.009596613999741987	0.010542827377283182	0.010575672799334801	0.005620297021870946	0.005421456091087462	0.011124642982045074	0.0054967684582933884	0.005499763338293939	0.011405749273851518	0.010690725930908695	0.005778843386336829	0.005706851586888995	0.005690786057793162	0.013063730860634948	0.012048552312482474	0.005553700824688312	0.0054572839237407855	0.0058346115400931264	0.005613607888024341	0.005623139256226151	0.005627228053385669	0.01614561124954761	0.005608075888681285	0.005593361149290099	0.005666871916569227	0.011589288276113496	0.005505756839596199	0.005667068233128902	0.005555273308735953	0.005734673417289504	0.005674783102351255	0.005665587453455023	0.005532013095864152	0.005669977314611385	0.010822455854142432	0.010239593404863467	0.01132423122947901	0.001987532273869941	0.0	0.011632001431885253
unclassified-seq_ERR9709253.sort.minq20	0.012110559405935084	0.01782145212962427	0.014886291290976628	0.01562960653536416	0.015696672464044936	0.011926943334587325	0.011956461277540131	0.016139932766706555	0.012047028765384327	0.011972861084793895	0.016286035140435917	0.015676905174733524	0.01214247639728816	0.01209813875346788	0.012235724283707117	0.01785135432162621	0.017011623045448898	0.01214802442754448	0.01205831878559982	0.012055291908674381	0.012177053428000906	0.012136974237922038	0.012172107956889389	0.01998671604908786	0.011877498198223924	0.01198304955677032	0.012059317459821361	0.016548233590412575	0.011956006197547775	0.012135433036918108	0.01212102731873066	0.012091742598379529	0.012056271788841721	0.012165143584226934	0.012146082213484899	0.012003568658214836	0.015909151017326373	0.014457302479926604	0.016326510807313954	0.0074596599817976506	0.011632001431885253	0.0
